시설명,박물관미술관구분,소재지도로명주소,소재지지번주소,위도,경도,운영기관전화번호,운영기관명,운영홈페이지,편의시설정보,평일관람시작시각,평일관람종료시각,공휴일관람시작시각,공휴일관람종료시각,휴관정보,어른관람료,청소년관람료,어린이관람료,관람료기타정보,박물관미술관소개,교통안내정보,관리기관전화번호,관리기관명,데이터기준일자,제공기관코드,제공기관명
부천로보파크전시관,사립,경기도 부천시 평천로 655  401동 1~3층,경기도 부천시 약대동 193,37.51760996,126.7640512,070-7094-5479,부천산업진흥원,http://www.robopark.or.kr,,10:00,17:00,10:00,17:00,월(월요일이 공휴일인 경우 월요일 정상 개관 후 화요일에 휴관)+1월 1일+설 연휴+추석 연휴,5000,4000,3000,부천성인시민(50퍼센트 감면),부천로보파크전시관입니다.,부천 송내역 2번 출구 북부광장→ 8번  83번 버스 승차→ 부천테크노파크4단지 403동앞 하차,070-7094-5479,부천산업진흥원,2022-09-14,3860000,경기도 부천시
한국만화박물관,공립,경기도 부천시 길주로1,경기도 부천시 상동 529-2,37.50905498,126.7456182,032-310-3090,(재)한국만화영상진흥원,http://www.komacon.kr/comicsmuseum,,10:00,18:00,10:00,18:00,월(월요일이 공휴일인 경우 월요일 정상 개관 후 화요일에 휴관)+1월 1일+설 연휴+추석 연휴,5000,5000,5000,부천시민(10~50퍼센트 감면),한국만화박물관입니다.,지하철 7호선 삼산체육관역 하차 5번 출구 도보 3분 소요,032-661-3745,한국만화영상진흥원,2022-09-14,3860000,경기도 부천시
1004섬수석미술관,공립,전라남도 신안군 자은면 자은서부2길 508-68,전라남도 신안군 자은면 백산리 633-54,34.8800925,125.9968744,070-4272-5610,전라남도 신안군,https://tour.shinan.go.kr/home/tour/theme_tour/theme_tour_17/theme_tour_17_02/page.wscms,해설사,09:00,18:00,09:00,18:00,"월(단, 월요일이 공휴일인 경우 당일은 개관하고 그 다음 첫번째 평일에 휴관)",10000,5000,3000,,,,061-240-3262,전라남도 신안군청,2022-09-22,5010000,전라남도 신안군
천사상미술관,공립,,전라남도 신안군 하의면 웅곡리 242-33,34.6084222,126.0375545,061-240-8188,전라남도 신안군,https://www.shinan.go.kr/home/museum/museum02/museum04_16/museum04_05,,00:00,12:00,00:00,12:00,연중무휴,0,0,0,,,,061-240-8188,전라남도 신안군청,2022-09-22,5010000,전라남도 신안군
저녁노을미술관,공립,전라남도 신안군 압해읍 수락길 350,전라남도 신안군 압해읍 송공리 58-5,34.844492,126.249879,061-240-8188,전라남도 신안군,http://shinan-bjpark.or.kr/,,09:00,18:00,09:00,18:00,"월(단, 월요일이 공휴일인 경우 당일은 개관하고 그 다음 첫번째 평일에 휴관)",0,0,0,,,,061-240-8188,전라남도 신안군청,2022-09-22,5010000,전라남도 신안군
조희룡미술관,공립,전라남도 신안군 임자면 대광해수욕장길 177,전라남도 신안군 임자면 대기리 2523-31,35.10259823,126.0727879,061-240-8188,전라남도 신안군,https://www.shinan.go.kr/home/museum/museum02/museum04_12,,09:00,18:00,09:00,18:00,"월(단, 월요일이 공휴일인 경우 당일은 개관하고 그 다음 첫번째 평일에 휴관)",0,0,0,,,,061-240-8188,전라남도 신안군청,2022-09-22,5010000,전라남도 신안군
둔장마을미술관,공립,전라남도 신안군 자은면 둔장길 33-4,전라남도 신안군 자은면 한운리 661,34.9137812,126.0627136,061-240-8188,전라남도 신안군,https://www.shinan.go.kr/home/museum/museum02/museum04_10/museum04_10_02,,10:00,17:00,10:00,17:00,"월(단, 월요일이 공휴일인 경우 당일은 개관하고 그 다음 첫번째 평일에 휴관)",0,0,0,,,,061-240-8188,전라남도 신안군청,2022-09-22,5010000,전라남도 신안군
박득순미술관,사립,전라남도 신안군 흑산면 진마을길 53,전라남도 신안군 흑산면 진리 845,34.68347635,125.4233176,061-240-8188,전라남도 신안군,https://www.shinan.go.kr/home/museum/museum02/museum04_19,,09:00,18:00,09:00,18:00,"월(단, 월요일이 공휴일인 경우 당일은 개관하고 그 다음 첫번째 평일에 휴관)",0,0,0,,,,061-240-8188,전라남도 신안군청,2022-09-22,5010000,전라남도 신안군
장산화이트미술관,공립,전라남도 신안군 장산면 장산동면길 303-3,전라남도 신안군 장산면 팽진리 921,34.63654628,126.1740875,061-240-8188,전라남도 신안군,https://www.shinan.go.kr/home/museum/museum02/museum04_18,,09:00,18:00,09:00,18:00,"월(단, 월요일이 공휴일인 경우 당일은 개관하고 그 다음 첫번째 평일에 휴관)",0,0,0,,,,061-240-8188,전라남도 신안군청,2022-09-22,5010000,전라남도 신안군
세계조개박물관,공립,전라남도 신안군 자은면 자은서부2길 508-65,전라남도 신안군 자은면 백산리 633-94,34.87794449,125.9959143,061-240-5474,전라남도 신안군,https://tour.shinan.go.kr/home/tour/theme_tour/theme_tour_17/theme_tour_17_03/page.wscms,해설사,09:00,18:00,09:00,18:00,"월(단, 월요일이 공휴일인 경우 당일은 개관하고 그 다음 첫번째 평일에 휴관)",10000,5000,3000,,,,061-240-3262,전라남도 신안군청,2022-09-22,5010000,전라남도 신안군
신안갯벌박물관,공립,전라남도 신안군 증도면 지도증도로 1766-4,전라남도 신안군 증도면 우전리 80-3,34.96448778,126.136446,061-275-8400,전라남도 신안군,https://www.shinan.go.kr/home/museum/museum03/museum07_08/museum05_11,갯벌학습실+야외카페테리아,09:00,17:00,09:00,17:00,"월(단, 월요일이 공휴일인 경우 당일은 개관하고 그 다음 첫번째 평일에 휴관)",0,0,0,,,,061-275-8400,전라남도 신안군청,2022-09-22,5010000,전라남도 신안군
세계화석광물박물관,공립,전라남도 신안군 안좌면 대리길 18-24,전라남도 신안군 안좌면 대리 776-5,34.71528596,126.1690134,061-262-0230,전라남도 신안군,shinan.go.kr/home/museum/museum03/museum05_21/museum05_06,,09:00,18:00,09:00,18:00,"월(단, 월요일이 공휴일인 경우 당일은 개관하고 그 다음 첫번째 평일에 휴관)",5000,3000,1000,,,,061-240-8438,전라남도 신안군청,2022-09-22,5010000,전라남도 신안군
철새박물관,공립,전라남도 신안군 흑산면 흑산읍동길 38,전라남도 신안군 흑산면 진리 671-1,34.69483892,125.4300918,061-246-1005,전라남도 신안군,https://www.shinan.go.kr/home/museum/museum03/museum05_24,디오라마+학습휴게실,09:00,18:00,09:00,18:00,"월(단, 월요일이 공휴일인 경우 당일은 개관하고 그 다음 첫번째 평일에 휴관)",5000,3000,0,,,,061-240-8648,전라남도 신안군청,2022-09-22,5010000,전라남도 신안군
새공예박물관,공립,전라남도 신안군 흑산면 흑산읍동길 38,전라남도 신안군 흑산면 진리 671-1,34.69483892,125.4300918,061-246-1005,전라남도 신안군,https://www.shinan.go.kr/home/museum/museum03/museum05_23,,09:00,18:00,09:00,18:00,"월(단, 월요일이 공휴일인 경우 당일은 개관하고 그 다음 첫번째 평일에 휴관)",5000,3000,0,,,,061-240-8648,전라남도 신안군청,2022-09-22,5010000,전라남도 신안군
에로스서각박물관,공립,전라남도 신안군 암태면 박달로 362-26,전라남도 신안군 암태면 신석리 1738-5,34.85812685,126.1228997,061-240-8651,전라남도 신안군,https://www.shinan.go.kr/home/museum/museum03/museum05_20,,09:00,18:00,09:00,18:00,"월(단, 월요일이 공휴일인 경우 당일은 개관하고 그 다음 첫번째 평일에 휴관)",5000,0,0,,,,061-240-8651,전라남도 신안군청,2022-09-22,5010000,전라남도 신안군
이세돌바둑박물관,공립,전라남도 신안군 비금면 비금북부길 573-1,전라남도 신안군 비금면 지당리 1007-1,34.77397487,125.9464592,061-240-8188,전라남도 신안군,https://www.shinan.go.kr/home/museum/museum03/museum05_26/museum05_07,,09:00,18:00,09:00,18:00,"월(단, 월요일이 공휴일인 경우 당일은 개관하고 그 다음 첫번째 평일에 휴관)",0,0,0,,,,061-240-8188,전라남도 신안군청,2022-09-22,5010000,전라남도 신안군
증평민속체험박물관,공립,충청북도 증평군 증평읍 둔덕길 89,충청북도 증평군 증평읍 남하리 91,36.7638886,127.5955694,043-835-4154,충청북도 증평군청,https://www.jp.go.kr/museum.do,휴게실+수유실+야외정자+흔들벤치+장애인화장실,09:00,18:00,09:00,18:00,월+1월 1일+설 연휴+추석 연휴,0,0,0,0,증평의 역사와 전통문화를 만나는 곳+증평민속체험박물관,자동차:증평터미널에서 10분+버스:증평역에서 30분,043-835-4152,충청북도 증평군청,2022-08-31,5570000,충청북도 증평군
동아대학교석당박물관,대학,부산광역시 서구 구덕로 225,부산광역시 서구 부민동2가 1,35.103747,129.0194155,051-200-8749,동아대학교석당미술관,http://museumsd.donga.ac.kr,화장실(장애인용 포함)+엘리베이터+유모차 및 휠체어 대여,09:30,17:00,09:30,17:00,법정공휴일+개교기념일(11월 1일),0,0,0,해당없음,"석당미술관은 동아대학교의 설립자이신 석당 정재환 박사님의 교육업적과 예술정신을 이어가고자 설립 운영되고 있습니다.동아대학교 예술대학 교수, 지역 예술가들의 작품을 비롯해 부산화단의 훌륭한 족적을 남기신 청초 이석우, 옻칠예술의 선구자 김성수 작품 등 현재까지 300여 점을 소장하고 있으며, 소장품 보존과 연구를 위해 노력하고 있습니다.매년 다양한 주제의 기획전시를 통해 확장된 의미의 현대미술을 소개하고 미술전공자들의 창작의욕 고취를 위해 yaa(young artist artista) 전시를 개최하여 부산 경남지역 대학생들의 창작발표 기회를 제공하고 있습니다.",지하철 이용 시 1호선 토성동역에서 하차 2번출구 도보로 10분,051-200-8749,동아대학교석당미술관,2022-09-15,3260000,부산광역시 서구
의성조문국박물관,공립,경상북도 의성군 금성면 초전1길 83,경상북도 의성군 금성면 초전리 223-7,36.27668498,128.6693604,054-830-6909,경상북도 의성군청,https://www.usc.go.kr/jmgmuseum/main.tc,매점,09:00,18:00,09:00,18:00,월+설 당일+추석 당일,0,0,0,관람료없음,"의성군민의 오랜 열망속에 건립되어 2013년 4월 25일 문을 연 의성조문국박물관은 조문국의 역사와 더불어 옛 시절 의성인들의 발자취를 전시물을 통해 보고 느낄 수 있는 곳으로써 의성의 문화유산을 보존·전시하고, 학술조사 연구와 문화 교육을 수행하는 의성 문화유산의 보고이자 역사 문화 도시의 중추적 역할을 하는 문화기반시설입니다.금성산 고분군 인근에 위치한 우리 박물관은 주변 금성산의 수려한 경관과 조화를 이루면서, 미려하고 현대적인 감각의 외관을 갖춘 건축물로 지상3층 지하1층 규모에 상설전시실, 기획전시실, 어린이고고발굴체험관, 세미나실, 165석 규모의 강당을 비롯하여 야외전시장과 공연장을 갖춘 복합문화공간입니다.우리박물관은 앞으로 의성의 귀중한 문화유산을 더욱 효율적으로 보존·전시하고 연구함은 물론, 일반인과 청소년을 대상으로 재미있고 다양한 체험 중심의 교육 프로그램을 개발하여 지속적으로 확대 운영할 계획입니다.아울러 박물관을 찾는 관람객들이 쾌적한 환경 속에서 우수한 의성의 역사와 문화를 체험하고, 배울 수 있는 열린 복합문화공간이 되도록 최선을 다하겠습니다.","서울 : 경부고속도로(신갈JC) → 영동고속도로(여주JC) → 중부내륙고속도로(상주IC) → 25번국도(낙단대교) → 912번지방도(안계면) → 28번국도(봉양면) → 5번국도(구미삼거리) → 927번지방도(박물관), 부산 : 경부고속도로(금호JC) → 중앙고속도로(의성IC) → 5번국도(구미삼거리) → 927번지방도(박물관), 대구 : 경부고속도로(금호JC) → 중앙고속도로(의성IC) → 5번국도(구미삼거리) → 927번지방도(박물관), 광주 : 88고속도로(금호JC) → 중앙고속도로(의성IC) → 5번국도(구미삼거리) → 927번지방도(박물관), 울산 : 울산고속도로(언양JC) → 경부고속도로(금호JC) → 중앙고속도로(의성IC) → 5번국도(구미삼거리) → 927번지방도(박물관), 구미 : 25번국도(가산IC) → 중앙고속도로(의성IC) → 5번국도(구미삼거리) → 927번지방도(박물관)",054-830-6909,경상북도 의성군청,2022-09-21,5150000,경상북도 의성군
청도박물관,공립,경상북도 청도군 이서면 이서로 567,경상북도 청도군 이서면 양원리 129-5,35.6942561,128.6865383,054-370-2282,청도박물관,https://www.cheongdo.go.kr/open.content/museum/,,10:00,17:00,10:00,17:00,월,0,0,0,,2013년12월14일 개관,청도기차역(도보2분 버스터미널 도착),054-370-2282,경상북도 청도군청,2022-08-31,5190000,경상북도 청도군
외솔기념관,공립,울산광역시 중구 병영12길 15,울산광역시 중구 동동 613,35.57475705,129.3474699,052-290-4828,외솔기념관,http://www.junggu.ulsan.kr/oesol,주차장+화장실,09:00,18:00,09:00,18:00,"매주 월요일 (단, 월요일이 공휴일인 경우 당일은 개관하고 그 다음 첫번째 평일에 휴관)",0,0,0,무료,외솔기념관은 외솔 최현배선생의 업적과 유품을 소장하고 있는 2010년 3월 23일에 개관한 공립박물관,"버스:132,203,205",052-290-3656,울산광역시 중구청,2022-09-21,3690000,울산광역시 중구
함양박물관,공립,경상남도 함양군 함양읍 필봉산길 55,경상남도 함양군 함양읍 교산리 1044,35.52469402,127.7222697,055-960-5546,경상남도 함양군청,http://www.hygn.go.kr/museum.web,,09:00,18:00,09:00,18:00,월(월요일이 공휴일인 날은 그 다음날 휴관)+설 당일+추석 당일,0,0,0,,선사시대부터 근대시대에 이르는 함양의 정신과 삶이 담긴 박물관,함양 시외버스터미널에서 도보로 15분,055-960-6730,경상남도 함양군청,2022-08-26,5460000,경상남도 함양군
양구군립박수근미술관,공립,강원도 양구군 양구읍 박수근로 265-15,강원도 양구군 양구읍 정림리 131-1,38.0962413,127.9815765,033-480-7228,양구군립박수근미술관,http://http://www.parksookeun.or.kr/,뮤지엄숍+연못+창작스튜디오 등,10:00,18:00,10:00,18:00,월,6000,3000,3000,"지역상품권 환급(일반·개인) / 6세이하, 65세 이상, 장애인, 국민기초생활수급자, 명예군민 등 면제 / 양구군민, 호수문화권, 병역명문가, 단체관람 등 50 감면 / 다자녀가정 30 감면","박수근미술관은 박수근 선생의 손길이 담겨있는 유품과 유화, 수채화, 드로잉, 판화, 삽화 등 여러 작품을 소장하고 있으며 이를 선별하여 상설 전시 하고 있습니다. 또한 박수근 선생과 같은 시대에 활동했던 근 현대 한국 화단의 주요 작가들의 다양한 작품들을 소장하고 있으며 이를 기획 전시하고 있습니다.",,033-480-7228,양구군립박수근미술관,2022-08-31,4320000,강원도 양구군
김만덕기념관,공립,제주특별자치도 제주시 산지로 7(건입동),,33.51587498,126.5303913,064-759-6090,김만덕기념관,http://www.mandukmuseum.or.kr/,,09:00,17:00,09:00,17:00,월+1월 1일+설 연휴+추석 연휴,0,0,0,,,,064-710-3324,제주특별자치도청 문화정책과,2022-07-10,6500000,제주특별자치도
양구백자박물관,공립,강원도 양구군 방산면 평화로 5182,강원도 양구군 방산면 장평리 344,38.20727188,127.9514036,033-480-7238,양구백자박물관,http://www.yanggum.or.kr/,뮤지엄숍+체험장+영상실 등,10:00,18:00,10:00,18:00,월+1월 1일+설날 오전+추석 오전,3000,3000,3000,"지역상품권 환급 / 6세이하, 65세 이상, 장애인, 국민기초생활수급자, 명예군민 등 면제","양구백자박물관은 백자생산역사 600년의 흐름을 알수 있는 도자 전시 관람과 더불어 흙을 만드는 방법과 성형, 그리고 가마에 직접 구워 자기가 만들어지는 전 과정을 체험할 수도 있다.",양구시외버스터미널 방산(오미)방향 탑승 후 30분 소요(버스요금 1400원),033-480-7238,양구백자박물관,2022-08-31,4320000,강원도 양구군
